input,voting_scheme,happiness_measure,happiness_values,risk_measure,risk_values
"[['F' 'H' 'B' 'A' 'H' 'C' 'B' 'F' 'I' 'H']
 ['D' 'B' 'C' 'J' 'J' 'H' 'E' 'B' 'J' 'A']
 ['J' 'A' 'F' 'B' 'D' 'D' 'I' 'D' 'G' 'B']
 ['E' 'D' 'H' 'E' 'A' 'G' 'A' 'E' 'B' 'G']
 ['H' 'J' 'J' 'H' 'I' 'E' 'J' 'C' 'C' 'I']
 ['G' 'E' 'I' 'D' 'G' 'B' 'F' 'A' 'F' 'F']
 ['A' 'F' 'G' 'C' 'F' 'F' 'G' 'G' 'D' 'E']
 ['I' 'I' 'A' 'G' 'E' 'A' 'C' 'J' 'E' 'J']
 ['B' 'G' 'E' 'I' 'B' 'J' 'H' 'I' 'A' 'C']
 ['C' 'C' 'D' 'F' 'C' 'I' 'D' 'H' 'H' 'D']]",Plurality voting,NDCG,"[0.480364105668136, 0.8298073697004293, 0.80650049471836, 0.577716841992464, 0.5706187644200162, 0.40446642601740457, 0.4732660280956882, 0.5754103400664757, 0.20537134493578307, 0.8043146301475266]",Winner change risk,0.49674511767651475
"[['E' 'C' 'A' 'D' 'H' 'I' 'H' 'D' 'B' 'G']
 ['J' 'B' 'F' 'E' 'E' 'B' 'D' 'G' 'D' 'I']
 ['H' 'F' 'J' 'G' 'J' 'C' 'I' 'C' 'C' 'B']
 ['C' 'H' 'I' 'B' 'C' 'J' 'C' 'E' 'J' 'E']
 ['B' 'I' 'E' 'J' 'I' 'F' 'A' 'I' 'A' 'C']
 ['I' 'J' 'D' 'I' 'F' 'D' 'B' 'J' 'I' 'D']
 ['D' 'A' 'C' 'C' 'G' 'A' 'E' 'F' 'H' 'H']
 ['F' 'E' 'G' 'A' 'A' 'H' 'F' 'H' 'G' 'F']
 ['A' 'G' 'H' 'H' 'B' 'G' 'G' 'A' 'F' 'J']
 ['G' 'D' 'B' 'F' 'D' 'E' 'J' 'B' 'E' 'A']]",Plurality voting,NDCG,"[0.3119553727259049, 0.3879083777983113, 0.29205820897298396, 0.5706187644200162, 0.43133848669650005, 0.17152184403939466, 0.851435714406668, 0.5354400497838039, 0.6634790685209878, 0.13501391566335838]",Winner change risk,1.0
"[['I' 'I' 'J' 'F' 'C' 'G' 'E' 'A' 'J' 'E']
 ['D' 'G' 'F' 'H' 'J' 'J' 'B' 'D' 'F' 'D']
 ['G' 'A' 'H' 'A' 'D' 'E' 'F' 'C' 'C' 'F']
 ['C' 'F' 'G' 'B' 'E' 'I' 'I' 'I' 'B' 'G']
 ['J' 'B' 'I' 'I' 'B' 'F' 'D' 'G' 'G' 'I']
 ['B' 'D' 'E' 'C' 'F' 'C' 'C' 'B' 'A' 'B']
 ['H' 'J' 'C' 'G' 'I' 'B' 'H' 'J' 'E' 'J']
 ['F' 'C' 'D' 'D' 'G' 'A' 'J' 'H' 'D' 'A']
 ['E' 'H' 'A' 'J' 'H' 'H' 'G' 'E' 'I' 'C']
 ['A' 'E' 'B' 'E' 'A' 'D' 'A' 'F' 'H' 'H']]",Plurality voting,NDCG,"[0.5443220247135913, 0.4867636816216399, 0.4427029263291056, 0.24799745368044962, 0.4912586571361148, 0.5953602202234186, 0.6544738472183925, 0.4110920064075726, 0.34073457713514793, 0.6374083989777616]",Winner change risk,0.6638739946380697
"[['B' 'D' 'D' 'A' 'B']
 ['A' 'C' 'A' 'B' 'D']
 ['E' 'B' 'E' 'D' 'A']
 ['C' 'E' 'C' 'E' 'C']
 ['D' 'A' 'B' 'C' 'E']]",Plurality voting,NDCG,"[0.7625024946924551, 0.7350069851388743, 0.5525004989384911, 0.8174935137996165, 1.0]",Flip Reward,0.13453971796411685
"[['C' 'E' 'D' 'D' 'A']
 ['A' 'A' 'B' 'B' 'C']
 ['B' 'C' 'E' 'E' 'E']
 ['E' 'B' 'A' 'A' 'B']
 ['D' 'D' 'C' 'C' 'D']]",Plurality voting,NDCG,"[0.4749950106150897, 0.36999401273810767, 0.6300059872618923, 0.6300059872618923, 0.5525004989384911]",Flip Reward,0.3150483266114729
"[['E' 'B' 'B' 'D' 'B']
 ['C' 'E' 'A' 'C' 'D']
 ['A' 'A' 'E' 'E' 'C']
 ['B' 'C' 'D' 'A' 'E']
 ['D' 'D' 'C' 'B' 'A']]",Plurality voting,NDCG,"[0.21000199575396408, 0.7625024946924551, 0.7350069851388743, 0.5250049893849101, 0.894999002123018]",Flip Reward,0.3746490903821436
"[['C' 'D' 'A' 'E' 'C' 'A' 'B' 'C' 'E' 'B' 'B' 'D' 'C' 'A' 'A' 'E' 'B' 'E'
  'D' 'B']
 ['B' 'E' 'D' 'D' 'A' 'D' 'C' 'D' 'D' 'D' 'E' 'E' 'A' 'C' 'B' 'C' 'E' 'D'
  'B' 'C']
 ['A' 'C' 'E' 'B' 'B' 'B' 'E' 'B' 'A' 'C' 'D' 'B' 'E' 'B' 'C' 'D' 'C' 'C'
  'A' 'E']
 ['E' 'B' 'C' 'C' 'D' 'C' 'D' 'A' 'C' 'A' 'C' 'C' 'B' 'E' 'D' 'A' 'D' 'A'
  'E' 'A']
 ['D' 'A' 'B' 'A' 'E' 'E' 'A' 'E' 'B' 'E' 'A' 'A' 'D' 'D' 'E' 'B' 'A' 'B'
  'C' 'D']]",Plurality voting,NDCG,"[0.8174935137996165, 0.10500099787698204, 0.42000399150792816, 0.31500299363094614, 0.7899980042460358, 0.7350069851388743, 0.7625024946924551, 0.5250049893849101, 0.21000199575396408, 0.7350069851388743, 0.6300059872618923, 0.31500299363094614, 0.4749950106150897, 0.8675034925694372, 0.9224945116765986, 0.13249650743056282, 0.7350069851388743, 0.10500099787698204, 0.6074915180456525, 0.7625024946924551]",Flip Reward,0.5015590089004125
"[['C' 'D' 'E' 'B' 'E' 'E' 'C' 'D' 'D' 'A' 'C' 'B' 'B' 'B' 'C' 'E' 'D' 'C'
  'A' 'A']
 ['D' 'B' 'B' 'E' 'B' 'A' 'D' 'E' 'A' 'E' 'B' 'A' 'D' 'C' 'B' 'A' 'E' 'B'
  'D' 'B']
 ['E' 'A' 'D' 'C' 'C' 'B' 'A' 'B' 'B' 'D' 'E' 'D' 'E' 'E' 'A' 'C' 'A' 'D'
  'E' 'D']
 ['B' 'C' 'A' 'D' 'A' 'D' 'E' 'A' 'C' 'B' 'D' 'C' 'A' 'D' 'E' 'B' 'C' 'E'
  'B' 'E']
 ['A' 'E' 'C' 'A' 'D' 'C' 'B' 'C' 'E' 'C' 'A' 'E' 'C' 'A' 'D' 'D' 'B' 'A'
  'C' 'C']]",Plurality voting,NDCG,"[0.7625024946924551, 0.4749950106150897, 0.36999401273810767, 0.7350069851388743, 0.5799960084920718, 0.21000199575396408, 0.7625024946924551, 0.42000399150792816, 0.42000399150792816, 0.10500099787698204, 0.894999002123018, 0.5250049893849101, 0.5525004989384911, 0.8174935137996165, 0.894999002123018, 0.31500299363094614, 0.21000199575396408, 1.0, 0.13249650743056282, 0.36999401273810767]",Flip Reward,0.573203120631912
"[['C' 'A' 'A' 'D' 'B' 'A' 'E' 'D' 'D' 'B' 'E' 'D' 'E' 'B' 'D' 'B' 'E' 'B'
  'E' 'E']
 ['B' 'D' 'B' 'E' 'A' 'B' 'A' 'E' 'A' 'E' 'D' 'B' 'B' 'D' 'C' 'E' 'A' 'A'
  'D' 'B']
 ['D' 'E' 'E' 'C' 'E' 'C' 'C' 'B' 'E' 'C' 'C' 'C' 'C' 'A' 'E' 'A' 'B' 'C'
  'A' 'C']
 ['A' 'C' 'D' 'B' 'D' 'E' 'D' 'A' 'C' 'D' 'B' 'A' 'A' 'E' 'B' 'D' 'C' 'D'
  'C' 'D']
 ['E' 'B' 'C' 'A' 'C' 'D' 'B' 'C' 'B' 'A' 'A' 'E' 'D' 'C' 'A' 'C' 'D' 'E'
  'B' 'A']]",Plurality voting,NDCG,"[0.36999401273810767, 0.447499501061509, 0.5799960084920718, 0.6074915180456525, 0.7350069851388743, 0.26499301486112564, 0.6300059872618923, 0.8174935137996165, 0.5250049893849101, 0.8174935137996165, 0.7625024946924551, 0.4749950106150897, 0.894999002123018, 0.5525004989384911, 0.5250049893849101, 0.8174935137996165, 0.8400079830158563, 0.42000399150792816, 0.7625024946924551, 0.894999002123018]",Flip Reward,0.32112868528441835
"[['E' 'C' 'B' 'D' 'D' 'A' 'E' 'C' 'C' 'C']
 ['C' 'E' 'A' 'E' 'A' 'D' 'C' 'A' 'A' 'E']
 ['D' 'D' 'D' 'B' 'B' 'E' 'B' 'D' 'E' 'A']
 ['A' 'B' 'C' 'A' 'E' 'C' 'A' 'E' 'D' 'D']
 ['B' 'A' 'E' 'C' 'C' 'B' 'D' 'B' 'B' 'B']]",Plurality voting,NDCG,"[0.8174935137996165, 0.9725044904464192, 0.21000199575396408, 0.5525004989384911, 0.42000399150792816, 0.36999401273810767, 0.6074915180456525, 0.8400079830158563, 0.7350069851388743, 0.7625024946924551]",Flip Reward,0.3746490903821436
"[['A' 'C' 'D' 'A' 'B' 'E' 'A' 'A' 'A' 'C']
 ['C' 'A' 'B' 'B' 'C' 'B' 'B' 'B' 'E' 'B']
 ['B' 'E' 'C' 'D' 'E' 'D' 'E' 'C' 'B' 'D']
 ['D' 'B' 'E' 'E' 'D' 'A' 'D' 'E' 'D' 'E']
 ['E' 'D' 'A' 'C' 'A' 'C' 'C' 'D' 'C' 'A']]",Plurality voting,NDCG,"[1.0, 0.8174935137996165, 0.3424985031845269, 0.7625024946924551, 0.4749950106150897, 0.13249650743056282, 0.7625024946924551, 0.9725044904464192, 0.7350069851388743, 0.5525004989384911]",Flip Reward,0.31504832661147303
"[['A' 'B' 'A' 'A' 'D' 'C' 'C' 'A' 'B' 'D']
 ['C' 'D' 'E' 'B' 'B' 'B' 'D' 'E' 'E' 'C']
 ['E' 'E' 'D' 'C' 'A' 'A' 'B' 'D' 'C' 'B']
 ['D' 'A' 'C' 'E' 'C' 'E' 'A' 'C' 'A' 'A']
 ['B' 'C' 'B' 'D' 'E' 'D' 'E' 'B' 'D' 'E']]",Plurality voting,NDCG,"[0.7625024946924551, 0.42000399150792816, 0.6300059872618923, 1.0, 0.5799960084920718, 0.7899980042460358, 0.42000399150792816, 0.6300059872618923, 0.5250049893849101, 0.3424985031845269]",Flip Reward,0.41112462593990656
"[['C' 'A' 'C' 'B' 'B']
 ['A' 'B' 'B' 'A' 'C']
 ['B' 'C' 'A' 'C' 'A']]",Plurality voting,NDCG,"[0.38009376671593426, 0.4796249331362629, 0.8597186998521972, 0.7601875334318685, 1.0]",Flip Reward,0.1816418614287318
"[['C' 'A' 'C' 'A' 'A']
 ['A' 'B' 'B' 'B' 'C']
 ['B' 'C' 'A' 'C' 'B']]",Plurality voting,NDCG,"[0.8597186998521972, 0.7601875334318685, 0.38009376671593426, 0.7601875334318685, 1.0]",Flip Reward,0.0
"[['A' 'B' 'A' 'B' 'A']
 ['B' 'C' 'B' 'A' 'B']
 ['C' 'A' 'C' 'C' 'C']]",Plurality voting,NDCG,"[1.0, 0.38009376671593426, 1.0, 0.8597186998521972, 1.0]",Flip Reward,0.0
"[['A' 'C' 'B' 'C' 'B' 'B' 'B' 'C' 'B' 'B' 'C' 'C' 'A' 'C' 'B' 'B' 'B' 'C'
  'B' 'A']
 ['C' 'B' 'A' 'A' 'A' 'C' 'C' 'A' 'A' 'C' 'A' 'A' 'B' 'A' 'C' 'A' 'C' 'A'
  'C' 'B']
 ['B' 'A' 'C' 'B' 'C' 'A' 'A' 'B' 'C' 'A' 'B' 'B' 'C' 'B' 'A' 'C' 'A' 'B'
  'A' 'C']]",Plurality voting,NDCG,"[0.23981246656813146, 0.8597186998521972, 0.7601875334318685, 0.38009376671593426, 0.7601875334318685, 1.0, 1.0, 0.38009376671593426, 0.7601875334318685, 1.0, 0.38009376671593426, 0.38009376671593426, 0.4796249331362629, 0.38009376671593426, 1.0, 0.7601875334318685, 1.0, 0.38009376671593426, 1.0, 0.4796249331362629]",Flip Reward,0.0
"[['B' 'C' 'C' 'C' 'B' 'C' 'B' 'B' 'B' 'B' 'C' 'A' 'B' 'B' 'B' 'C' 'C' 'B'
  'C' 'B']
 ['C' 'A' 'B' 'A' 'C' 'B' 'A' 'A' 'A' 'C' 'B' 'B' 'C' 'A' 'A' 'B' 'B' 'C'
  'B' 'A']
 ['A' 'B' 'A' 'B' 'A' 'A' 'C' 'C' 'C' 'A' 'A' 'C' 'A' 'C' 'C' 'A' 'A' 'A'
  'A' 'C']]",Plurality voting,NDCG,"[1.0, 0.38009376671593426, 0.8597186998521972, 0.38009376671593426, 1.0, 0.8597186998521972, 0.7601875334318685, 0.7601875334318685, 0.7601875334318685, 1.0, 0.8597186998521972, 0.4796249331362629, 1.0, 0.7601875334318685, 0.7601875334318685, 0.8597186998521972, 0.8597186998521972, 1.0, 0.8597186998521972, 0.7601875334318685]",Flip Reward,0.0
"[['C' 'B' 'C' 'C' 'A' 'C' 'B' 'B' 'C' 'B' 'A' 'B' 'B' 'A' 'C' 'A' 'A' 'B'
  'B' 'A']
 ['B' 'A' 'A' 'B' 'C' 'A' 'C' 'A' 'B' 'A' 'B' 'A' 'C' 'C' 'A' 'B' 'B' 'A'
  'C' 'B']
 ['A' 'C' 'B' 'A' 'B' 'B' 'A' 'C' 'A' 'C' 'C' 'C' 'A' 'B' 'B' 'C' 'C' 'C'
  'A' 'C']]",Plurality voting,NDCG,"[0.4796249331362629, 1.0, 0.23981246656813146, 0.4796249331362629, 0.38009376671593426, 0.23981246656813146, 0.7601875334318685, 1.0, 0.4796249331362629, 1.0, 0.8597186998521972, 1.0, 0.7601875334318685, 0.38009376671593426, 0.23981246656813146, 0.8597186998521972, 0.8597186998521972, 1.0, 0.7601875334318685, 0.8597186998521972]",Flip Reward,0.4157662690315523
"[['C' 'B' 'A' 'B' 'A' 'B' 'B' 'B' 'C' 'C']
 ['A' 'A' 'B' 'C' 'B' 'A' 'A' 'A' 'A' 'B']
 ['B' 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'B' 'A']]",Plurality voting,NDCG,"[0.38009376671593426, 0.7601875334318685, 0.4796249331362629, 1.0, 0.4796249331362629, 0.7601875334318685, 0.7601875334318685, 0.7601875334318685, 0.38009376671593426, 0.8597186998521972]",Flip Reward,0.4157662690315523
"[['A' 'B' 'B' 'A' 'B' 'A' 'A' 'B' 'C' 'A']
 ['B' 'A' 'A' 'C' 'C' 'C' 'C' 'C' 'B' 'C']
 ['C' 'C' 'C' 'B' 'A' 'B' 'B' 'A' 'A' 'B']]",Plurality voting,NDCG,"[1.0, 0.8597186998521972, 0.8597186998521972, 0.7601875334318685, 0.38009376671593426, 0.7601875334318685, 0.7601875334318685, 0.38009376671593426, 0.23981246656813146, 0.7601875334318685]",Flip Reward,0.0
"[['C' 'B' 'C' 'C' 'C' 'C' 'B' 'A' 'C' 'A']
 ['B' 'C' 'B' 'A' 'A' 'B' 'C' 'B' 'B' 'C']
 ['A' 'A' 'A' 'B' 'B' 'A' 'A' 'C' 'A' 'B']]",Plurality voting,NDCG,"[0.7601875334318685, 0.4796249331362629, 0.7601875334318685, 1.0, 1.0, 0.7601875334318685, 0.4796249331362629, 0.38009376671593426, 0.7601875334318685, 0.8597186998521972]",Flip Reward,0.4157662690315523
"[['B' 'H' 'B' 'J' 'C']
 ['C' 'A' 'H' 'I' 'J']
 ['H' 'C' 'I' 'B' 'D']
 ['I' 'J' 'C' 'A' 'B']
 ['E' 'G' 'G' 'G' 'F']
 ['A' 'B' 'A' 'C' 'I']
 ['D' 'D' 'J' 'E' 'G']
 ['G' 'F' 'D' 'H' 'E']
 ['J' 'E' 'F' 'D' 'H']
 ['F' 'I' 'E' 'F' 'A']]",Plurality voting,NDCG,"[0.8784837378625933, 0.6320415023586315, 0.8387420610342385, 0.4800148548586641, 0.7218941281704835]",Flip Reward,0.21188920013666415
"[['J' 'D' 'H' 'I' 'D']
 ['H' 'E' 'B' 'D' 'C']
 ['E' 'H' 'I' 'G' 'J']
 ['D' 'I' 'C' 'F' 'B']
 ['G' 'B' 'F' 'A' 'A']
 ['I' 'G' 'J' 'C' 'F']
 ['B' 'F' 'A' 'E' 'H']
 ['C' 'A' 'E' 'J' 'I']
 ['A' 'C' 'G' 'B' 'G']
 ['F' 'J' 'D' 'H' 'E']]",Plurality voting,NDCG,"[0.6500341313990581, 0.8072517784678603, 0.5354400497838039, 0.6368330780050909, 0.6217775972849983]",Flip Reward,0.3988427196944977
"[['H' 'D' 'D' 'I' 'E']
 ['E' 'H' 'A' 'J' 'C']
 ['D' 'A' 'F' 'A' 'H']
 ['I' 'B' 'B' 'E' 'G']
 ['B' 'G' 'I' 'F' 'B']
 ['C' 'C' 'G' 'B' 'J']
 ['F' 'F' 'J' 'H' 'I']
 ['G' 'J' 'E' 'G' 'D']
 ['A' 'I' 'H' 'D' 'F']
 ['J' 'E' 'C' 'C' 'A']]",Plurality voting,NDCG,"[0.8649860843366416, 0.7197082635996499, 0.6235087782383161, 0.4110920064075726, 0.5354400497838039]",Flip Reward,0.2485822860244356
"[['F' 'A' 'D' 'J' 'G' 'F' 'I' 'C' 'F' 'E' 'H' 'G' 'J' 'I' 'B' 'G' 'F' 'G'
  'G' 'I']
 ['A' 'I' 'B' 'A' 'H' 'J' 'E' 'G' 'I' 'F' 'C' 'I' 'B' 'B' 'D' 'B' 'J' 'E'
  'C' 'E']
 ['C' 'B' 'C' 'G' 'D' 'C' 'F' 'I' 'H' 'D' 'J' 'C' 'F' 'E' 'H' 'E' 'I' 'A'
  'I' 'F']
 ['D' 'C' 'A' 'D' 'A' 'H' 'C' 'F' 'B' 'B' 'I' 'H' 'C' 'G' 'G' 'A' 'D' 'B'
  'B' 'C']
 ['B' 'H' 'J' 'E' 'E' 'A' 'H' 'H' 'E' 'A' 'A' 'B' 'E' 'C' 'A' 'J' 'E' 'F'
  'E' 'G']
 ['E' 'D' 'I' 'H' 'I' 'I' 'D' 'D' 'D' 'G' 'F' 'J' 'I' 'J' 'J' 'H' 'G' 'C'
  'H' 'J']
 ['I' 'E' 'E' 'F' 'C' 'D' 'A' 'E' 'C' 'C' 'D' 'F' 'D' 'D' 'E' 'I' 'C' 'D'
  'F' 'B']
 ['J' 'F' 'H' 'B' 'F' 'G' 'G' 'J' 'J' 'H' 'E' 'E' 'H' 'H' 'I' 'F' 'H' 'H'
  'A' 'A']
 ['G' 'J' 'G' 'I' 'J' 'E' 'B' 'B' 'G' 'J' 'B' 'A' 'G' 'A' 'F' 'D' 'A' 'J'
  'J' 'D']
 ['H' 'G' 'F' 'C' 'B' 'B' 'J' 'A' 'A' 'I' 'G' 'D' 'A' 'F' 'C' 'C' 'B' 'I'
  'D' 'H']]",Plurality voting,NDCG,"[0.45083368323592726, 0.28162095014017396, 0.11724990007724899, 0.4995100513980913, 0.528691223020828, 0.5499176005135731, 0.4867636816216399, 0.6208529597763213, 0.5736791591131579, 0.2833521310934918, 0.26079653986092294, 0.6710318954374859, 0.3894109452973119, 0.5016959159689247, 0.2472988863349712, 0.6040135816988889, 0.6582855256610346, 0.6860847671399255, 0.6327927861081318, 0.6750695783167919]",Flip Reward,0.25639384096259826
"[['A' 'B' 'E' 'F' 'H' 'D' 'J' 'E' 'B' 'E' 'J' 'F' 'F' 'E' 'H' 'I' 'H' 'B'
  'I' 'B']
 ['H' 'D' 'C' 'G' 'G' 'A' 'E' 'J' 'I' 'J' 'H' 'E' 'I' 'D' 'F' 'C' 'F' 'G'
  'D' 'D']
 ['I' 'I' 'B' 'I' 'C' 'I' 'C' 'G' 'D' 'F' 'G' 'A' 'J' 'F' 'G' 'E' 'C' 'J'
  'A' 'F']
 ['B' 'A' 'A' 'H' 'F' 'J' 'H' 'A' 'A' 'I' 'B' 'B' 'G' 'H' 'I' 'D' 'I' 'F'
  'B' 'A']
 ['G' 'J' 'I' 'J' 'B' 'B' 'I' 'F' 'E' 'D' 'A' 'D' 'E' 'G' 'C' 'A' 'G' 'I'
  'E' 'E']
 ['D' 'E' 'J' 'E' 'A' 'E' 'B' 'H' 'F' 'C' 'I' 'G' 'A' 'B' 'D' 'J' 'J' 'D'
  'G' 'J']
 ['J' 'F' 'F' 'C' 'D' 'H' 'D' 'I' 'H' 'B' 'C' 'C' 'H' 'I' 'E' 'H' 'A' 'A'
  'F' 'I']
 ['C' 'G' 'H' 'D' 'J' 'G' 'G' 'B' 'C' 'G' 'E' 'J' 'C' 'J' 'A' 'F' 'E' 'C'
  'H' 'H']
 ['F' 'H' 'G' 'B' 'E' 'F' 'A' 'D' 'G' 'A' 'D' 'I' 'D' 'A' 'J' 'G' 'D' 'H'
  'C' 'C']
 ['E' 'C' 'D' 'A' 'I' 'C' 'F' 'C' 'J' 'H' 'F' 'H' 'B' 'C' 'B' 'B' 'B' 'E'
  'J' 'G']]",Plurality voting,NDCG,"[0.3811595510353355, 0.5354400497838039, 0.6704539654471623, 0.4245896599335242, 0.5087939935413726, 0.23698226485731605, 0.36720721389186806, 0.5023944833144032, 0.6988311369163769, 0.5773675911829921, 0.33248318287317147, 0.7473868677233861, 0.504125664267721, 0.6192951325821802, 0.4209012278636901, 0.29205820897298396, 0.4209012278636901, 0.6502074851582348, 0.45763516067639043, 0.7834375034642536]",Flip Reward,0.16570021396627677
"[['I' 'J' 'I' 'C' 'D' 'D' 'H' 'C' 'G' 'E' 'D' 'D' 'H' 'D' 'H' 'A' 'B' 'C'
  'J' 'B']
 ['J' 'C' 'B' 'I' 'J' 'G' 'C' 'D' 'E' 'D' 'C' 'G' 'G' 'A' 'C' 'B' 'A' 'D'
  'H' 'D']
 ['A' 'E' 'E' 'E' 'H' 'E' 'I' 'B' 'B' 'J' 'E' 'H' 'C' 'I' 'A' 'D' 'E' 'E'
  'I' 'F']
 ['E' 'G' 'D' 'H' 'C' 'C' 'D' 'A' 'H' 'I' 'B' 'I' 'I' 'C' 'G' 'H' 'J' 'G'
  'F' 'H']
 ['F' 'I' 'F' 'F' 'A' 'H' 'G' 'E' 'I' 'F' 'I' 'B' 'J' 'G' 'E' 'G' 'F' 'B'
  'C' 'G']
 ['B' 'A' 'G' 'G' 'F' 'F' 'B' 'F' 'A' 'H' 'G' 'A' 'F' 'B' 'B' 'E' 'D' 'I'
  'B' 'A']
 ['C' 'D' 'C' 'J' 'I' 'I' 'F' 'J' 'D' 'B' 'F' 'C' 'E' 'J' 'J' 'C' 'C' 'A'
  'A' 'J']
 ['D' 'H' 'A' 'B' 'E' 'J' 'J' 'H' 'J' 'G' 'A' 'J' 'A' 'F' 'D' 'J' 'H' 'F'
  'D' 'I']
 ['H' 'F' 'H' 'D' 'B' 'A' 'A' 'G' 'C' 'A' 'H' 'E' 'D' 'H' 'I' 'I' 'I' 'H'
  'E' 'C']
 ['G' 'B' 'J' 'A' 'G' 'B' 'E' 'I' 'F' 'C' 'J' 'F' 'B' 'E' 'F' 'F' 'G' 'J'
  'G' 'E']]",Plurality voting,NDCG,"[0.09735273632432798, 0.2833521310934918, 0.4298359191974995, 0.5766163074334918, 0.8005029517048845, 0.7674573852354838, 0.7960632358855502, 0.7938773713147165, 0.26079653986092294, 0.3490412310922648, 0.853970895513508, 0.7500426861853808, 0.528691223020828, 0.7031502153805566, 0.5377491607274453, 0.4920099408856151, 0.19470547264865595, 0.7718469936684493, 0.3835892993341316, 0.6276017865392971]",Flip Reward,0.27458540063052095
"[['F' 'H' 'B' 'A' 'H' 'C' 'B' 'F' 'I' 'H']
 ['D' 'B' 'C' 'J' 'J' 'H' 'E' 'B' 'J' 'A']
 ['J' 'A' 'F' 'B' 'D' 'D' 'I' 'D' 'G' 'B']
 ['E' 'D' 'H' 'E' 'A' 'G' 'A' 'E' 'B' 'G']
 ['H' 'J' 'J' 'H' 'I' 'E' 'J' 'C' 'C' 'I']
 ['G' 'E' 'I' 'D' 'G' 'B' 'F' 'A' 'F' 'F']
 ['A' 'F' 'G' 'C' 'F' 'F' 'G' 'G' 'D' 'E']
 ['I' 'I' 'A' 'G' 'E' 'A' 'C' 'J' 'E' 'J']
 ['B' 'G' 'E' 'I' 'B' 'J' 'H' 'I' 'A' 'C']
 ['C' 'C' 'D' 'F' 'C' 'I' 'D' 'H' 'H' 'D']]",Plurality voting,NDCG,"[0.480364105668136, 0.8298073697004293, 0.80650049471836, 0.577716841992464, 0.5706187644200162, 0.40446642601740457, 0.4732660280956882, 0.5754103400664757, 0.20537134493578307, 0.8043146301475266]",Flip Reward,0.15981911909460836
"[['E' 'C' 'A' 'D' 'H' 'I' 'H' 'D' 'B' 'G']
 ['J' 'B' 'F' 'E' 'E' 'B' 'D' 'G' 'D' 'I']
 ['H' 'F' 'J' 'G' 'J' 'C' 'I' 'C' 'C' 'B']
 ['C' 'H' 'I' 'B' 'C' 'J' 'C' 'E' 'J' 'E']
 ['B' 'I' 'E' 'J' 'I' 'F' 'A' 'I' 'A' 'C']
 ['I' 'J' 'D' 'I' 'F' 'D' 'B' 'J' 'I' 'D']
 ['D' 'A' 'C' 'C' 'G' 'A' 'E' 'F' 'H' 'H']
 ['F' 'E' 'G' 'A' 'A' 'H' 'F' 'H' 'G' 'F']
 ['A' 'G' 'H' 'H' 'B' 'G' 'G' 'A' 'F' 'J']
 ['G' 'D' 'B' 'F' 'D' 'E' 'J' 'B' 'E' 'A']]",Plurality voting,NDCG,"[0.3119553727259049, 0.3879083777983113, 0.29205820897298396, 0.5706187644200162, 0.43133848669650005, 0.17152184403939466, 0.851435714406668, 0.5354400497838039, 0.6634790685209878, 0.13501391566335838]",Flip Reward,0.4357539479822192
"[['I' 'I' 'J' 'F' 'C' 'G' 'E' 'A' 'J' 'E']
 ['D' 'G' 'F' 'H' 'J' 'J' 'B' 'D' 'F' 'D']
 ['G' 'A' 'H' 'A' 'D' 'E' 'F' 'C' 'C' 'F']
 ['C' 'F' 'G' 'B' 'E' 'I' 'I' 'I' 'B' 'G']
 ['J' 'B' 'I' 'I' 'B' 'F' 'D' 'G' 'G' 'I']
 ['B' 'D' 'E' 'C' 'F' 'C' 'C' 'B' 'A' 'B']
 ['H' 'J' 'C' 'G' 'I' 'B' 'H' 'J' 'E' 'J']
 ['F' 'C' 'D' 'D' 'G' 'A' 'J' 'H' 'D' 'A']
 ['E' 'H' 'A' 'J' 'H' 'H' 'G' 'E' 'I' 'C']
 ['A' 'E' 'B' 'E' 'A' 'D' 'A' 'F' 'H' 'H']]",Plurality voting,NDCG,"[0.5443220247135913, 0.4867636816216399, 0.4427029263291056, 0.24799745368044962, 0.4912586571361148, 0.5953602202234186, 0.6544738472183925, 0.4110920064075726, 0.34073457713514793, 0.6374083989777616]",Flip Reward,0.24360584635460525
"[['B' 'D' 'D' 'A' 'B']
 ['A' 'C' 'A' 'B' 'D']
 ['E' 'B' 'E' 'D' 'A']
 ['C' 'E' 'C' 'E' 'C']
 ['D' 'A' 'B' 'C' 'E']]",Plurality voting,NDCG,"[0.7625024946924551, 0.7350069851388743, 0.5525004989384911, 0.8174935137996165, 1.0]",Probability of Strategic Voting,0.2
"[['C' 'E' 'D' 'D' 'A']
 ['A' 'A' 'B' 'B' 'C']
 ['B' 'C' 'E' 'E' 'E']
 ['E' 'B' 'A' 'A' 'B']
 ['D' 'D' 'C' 'C' 'D']]",Plurality voting,NDCG,"[0.4749950106150897, 0.36999401273810767, 0.6300059872618923, 0.6300059872618923, 0.5525004989384911]",Probability of Strategic Voting,0.2
"[['E' 'B' 'B' 'D' 'B']
 ['C' 'E' 'A' 'C' 'D']
 ['A' 'A' 'E' 'E' 'C']
 ['B' 'C' 'D' 'A' 'E']
 ['D' 'D' 'C' 'B' 'A']]",Plurality voting,NDCG,"[0.21000199575396408, 0.7625024946924551, 0.7350069851388743, 0.5250049893849101, 0.894999002123018]",Probability of Strategic Voting,0.8
